Date,Make,Style,Model,Color,Plate,State,Address,Tow Facility Phone,Inventory Number
09/06/2015,CHEV,4D,,GLD,V115134,IL,701 N. Sacramento,(773) 265-7605,6826275
09/06/2015,CHEV,4D,,BLK,E477035,IL,701 N. Sacramento,(773) 265-7605,6826266
09/06/2015,CHEV,4D,,TAN,P977652,IL,10300 S. Doty,(773) 568-8495,2771941
09/06/2015,CHEV,4D,,GRY,Y859544,IL,701 N. Sacramento,(773) 265-7605,6826268
09/06/2015,CHEV,4D,,RED,K513924,IL,10300 S. Doty,(773) 568-8495,2771908
09/06/2015,CHEV,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2771897
09/06/2015,CHEV,LL,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6826278
09/06/2015,CHEV,LL,,TAN,E351046,IL,701 N. Sacramento,(773) 265-7605,6826249
09/06/2015,CHEV,LL,TK,BLU,E541728,IL,10300 S. Doty,(773) 568-8495,2771923
09/06/2015,CHEV,VN,,SIL,E648861,IL,10300 S. Doty,(773) 568-8495,2771936
09/06/2015,CHRY,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2771948
09/06/2015,CHRY,VN,,SIL,,IL,10300 S. Doty,(773) 568-8495,2771934
09/06/2015,CHRY,VN,,COM,Y755947,IL,10300 S. Doty,(773) 568-8495,2771940
09/06/2015,DODG,LL,TK,BLU,1662404-,IL,10300 S. Doty,(773) 568-8495,2771919
09/06/2015,DODG,VN,,RED,Y757012,IL,10300 S. Doty,(773) 568-8495,2771944
09/06/2015,FORD,2D,,WHI,1711064B,IL,10300 S. Doty,(773) 568-8495,467674
09/06/2015,FORD,LL,,BLK,V549319,IL,701 N. Sacramento,(773) 265-7605,6826267
09/06/2015,FORD,LL,TK,GRN,DES6376,MI,10300 S. Doty,(773) 568-8495,6826263
09/06/2015,FORD,PK,,RED,1557402,IL,701 N. Sacramento,(773) 265-7605,6826281
09/06/2015,FORD,PK,,BLK,,IL,10300 S. Doty,(773) 568-8495,2771913
09/06/2015,GMC,LL,,COM,S930124,IL,10300 S. Doty,(773) 568-8495,467675
09/06/2015,HD,MC,,BLU,GONZHA,IL,701 N. Sacramento,(773) 265-7605,6826257
09/06/2015,HOND,2D,,GRY,3691,IL,10300 S. Doty,(773) 568-8495,2771946
09/06/2015,HOND,2D,,BLK,L688684,IL,10300 S. Doty,(773) 568-8495,2771924
09/06/2015,HOND,4D,,GRN,Z270053,IL,10300 S. Doty,(773) 568-8495,2771904
09/06/2015,HOND,4D,,GRY,9512598,IL,701 N. Sacramento,(773) 265-7605,6826261
09/06/2015,HOND,4D,,SIL,ZVZ4634,NC,701 N. Sacramento,(773) 265-7605,6826270
09/06/2015,HOND,4D,,GRN,E694089,IL,701 N. Sacramento,(773) 265-7605,6826240
09/06/2015,HOND,VN,,GLD,E436272,IL,701 N. Sacramento,(773) 265-7605,6826258
09/06/2015,HYUN,4D,,MAR,E643890,IL,10300 S. Doty,(773) 568-8495,2771909
09/06/2015,ISU,LL,,MAR,E862226,IL,10300 S. Doty,(773) 568-8495,2771947
09/06/2015,JEEP,2D,,BLU,V529668,IL,701 N. Sacramento,(773) 265-7605,6826256
09/06/2015,JEEP,LL,,BLK,S208529,IL,10300 S. Doty,(773) 568-8495,2771915
09/06/2015,LINC,4D,,BLU,963R952,IL,10300 S. Doty,(773) 568-8495,2771912
09/06/2015,MERC,4D,,BRO,V735798,IL,10300 S. Doty,(773) 568-8495,2771902
09/06/2015,MERZ,LL,,BLK,BD1Z998,TX,701 N. Sacramento,(773) 265-7605,6826277
09/06/2015,MITS,4D,,WHI,8174874,IL,10300 S. Doty,(773) 568-8495,2771914
09/06/2015,NISS,4D,,TAN,E355433,IL,701 N. Sacramento,(773) 265-7605,6826269
09/06/2015,NISS,4D,,BLK,E961204,IL,701 N. Sacramento,(773) 265-7605,6826245
09/06/2015,NISS,4D,,GRY,V649515,IL,10300 S. Doty,(773) 568-8495,2771922
09/06/2015,NISS,LL,,BLK,L428486,IL,701 N. Sacramento,(773) 265-7605,6826273
09/06/2015,OLDS,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2771949
09/06/2015,OLDS,4D,,BLU,V827127,IL,701 N. Sacramento,(773) 265-7605,6826282
09/06/2015,OLDS,LL,,BLK,E361621,IL,701 N. Sacramento,(773) 265-7605,6826274
09/06/2015,PONT,4D,,GRY,YC1F7U,MO,10300 S. Doty,(773) 568-8495,2771901
09/06/2015,PONT,4D,,GRY,Y733138,IL,10300 S. Doty,(773) 568-8495,2771938
09/06/2015,PONT,VN,,BLU,E465954,IL,10300 S. Doty,(773) 568-8495,467676
09/06/2015,SATR,4D,,TAN,E430318,IL,701 N. Sacramento,(773) 265-7605,6826280
09/06/2015,TOYT,2D,,BLK,V657031,IL,701 N. Sacramento,(773) 265-7605,6826260
09/06/2015,TOYT,4D,,BLK,V991002,IL,701 N. Sacramento,(773) 265-7605,6826246
09/06/2015,TOYT,4D,,GRY,S863864,IL,10300 S. Doty,(773) 568-8495,2771916
09/06/2015,TOYT,4D,,GRY,N204796,IL,701 N. Sacramento,(773) 265-7605,6826264
09/06/2015,TOYT,4D,,WHI,V415903,IL,701 N. Sacramento,(773) 265-7605,6826272
09/06/2015,TOYT,LL,TK,BLK,V513481,IL,701 N. Sacramento,(773) 265-7605,6826271
09/06/2015,VOLV,4D,,BLK,E991861,IL,701 N. Sacramento,(773) 265-7605,6826247
09/06/2015,,4D,,RED,S389392,IL,701 N. Sacramento,(773) 265-7605,6826262
09/05/2015,ACUR,4D,,MAR,E217941,IL,701 N. Sacramento,(773) 265-7605,6826208
09/05/2015,ACUR,LL,,WHI,S882028,IL,10300 S. Doty,(773) 568-8495,2771853
09/05/2015,AUDI,4D,,DBL,E922487,IL,10300 S. Doty,(773) 568-8495,2771817
09/05/2015,BMW,2D,,SIL,V618495,IL,10300 S. Doty,(773) 568-8495,2771848
09/05/2015,BMW,2D,,BLU,V312381,IL,10300 S. Doty,(773) 568-8495,6826223
09/05/2015,BMW,4D,,BLK,L743889,IL,10300 S. Doty,(773) 568-8495,2771830
09/05/2015,BUIC,4D,,BLU,E364158,IL,701 N. Sacramento,(773) 265-7605,6826192
09/05/2015,BUIC,4D,,TAN,S675871,IL,701 N. Sacramento,(773) 265-7605,6826236
09/05/2015,BUIC,4D,,BRO,V770689,IL,701 N. Sacramento,(773) 265-7605,6826217
09/05/2015,BUIC,4D,,BLU,R420198,IL,10300 S. Doty,(773) 568-8495,2771840
09/05/2015,BUIC,4D,,BLK,883563,IL,10300 S. Doty,(773) 568-8495,2771880
09/05/2015,BUIC,4D,,SIL,155S441,IL,701 N. Sacramento,(773) 265-7605,6826163
09/05/2015,CADI,2D,,RED,S372553,IL,701 N. Sacramento,(773) 265-7605,6826233
09/05/2015,CADI,4D,,BLK,Y802021,IL,10300 S. Doty,(773) 568-8495,2771809
09/05/2015,CADI,4D,,BLK,6962145,IL,10300 S. Doty,(773) 568-8495,2771896
09/05/2015,CADI,4D,,SIL,E971394,IL,10300 S. Doty,(773) 568-8495,2771800
09/05/2015,CADI,4D,,GRY,K970939,IL,701 N. Sacramento,(773) 265-7605,6826162
09/05/2015,CHEV,2D,,RED,X139932,IL,10300 S. Doty,(773) 568-8495,2771878
09/05/2015,CHEV,2D,,BLU,L942449,IL,701 N. Sacramento,(773) 265-7605,6826204
09/05/2015,CHEV,2D,,RED,E676697,IL,10300 S. Doty,(773) 568-8495,2771903
09/05/2015,CHEV,2D,,BLU,R630058,IL,701 N. Sacramento,(773) 265-7605,6826224
09/05/2015,CHEV,2D,,RED,V595162,IL,10300 S. Doty,(773) 568-8495,2771860
09/05/2015,CHEV,2D,,TAN,E394560,IL,10300 S. Doty,(773) 568-8495,2771837
09/05/2015,CHEV,4D,,GRN,E525504,IL,10300 S. Doty,(773) 568-8495,2771851
09/05/2015,CHEV,4D,,SIL,L719443,IL,10300 S. Doty,(773) 568-8495,2771864
09/05/2015,CHEV,4D,,TAN,S707614,IL,10300 S. Doty,(773) 568-8495,2771803
09/05/2015,CHEV,4D,,WHI,E430302,IL,10300 S. Doty,(773) 568-8495,2771839
09/05/2015,CHEV,4D,,WHI,Z152569,IL,701 N. Sacramento,(773) 265-7605,6826237
09/05/2015,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2771797
09/05/2015,CHEV,4D,,SIL,E547925,IL,10300 S. Doty,(773) 568-8495,2771822
09/05/2015,CHEV,4D,,RED,E702729,IL,10300 S. Doty,(773) 568-8495,2771879
09/05/2015,CHEV,4D,,GLD,E282614,IL,10300 S. Doty,(773) 568-8495,2771898
09/05/2015,CHEV,4D,,YEL,L475480,IL,701 N. Sacramento,(773) 265-7605,6826188
09/05/2015,CHEV,4D,,WHI,V359244,IL,10300 S. Doty,(773) 568-8495,2771867
09/05/2015,CHEV,4D,,GRY,E342380,IL,10300 S. Doty,(773) 568-8495,2771868
09/05/2015,CHEV,4D,,TAN,S396930,IL,701 N. Sacramento,(773) 265-7605,6826203
09/05/2015,CHEV,4D,,SIL,E151344,IL,10300 S. Doty,(773) 568-8495,2771865
09/05/2015,CHEV,4D,,DGR,E650034,IL,10300 S. Doty,(773) 568-8495,2771836
09/05/2015,CHEV,4D,,SIL,S719518,IL,10300 S. Doty,(773) 568-8495,2771847
09/05/2015,CHEV,4D,,RED,V513694,IL,701 N. Sacramento,(773) 265-7605,6826205
09/05/2015,CHEV,4D,,BLU,E653515,IL,10300 S. Doty,(773) 568-8495,2771874
09/05/2015,CHEV,LL,,WHI,S996961,IL,10300 S. Doty,(773) 568-8495,2771842
09/05/2015,CHEV,LL,TK,WHI,R405805,IL,701 N. Sacramento,(773) 265-7605,6826215
09/05/2015,CHEV,LL,,MAR,V176432,IL,701 N. Sacramento,(773) 265-7605,6826187
09/05/2015,CHEV,LL,,SIL,E123322,IL,10300 S. Doty,(773) 568-8495,2771843
09/05/2015,CHEV,LL,,SIL,V596970,IL,10300 S. Doty,(773) 568-8495,2771831
09/05/2015,CHEV,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6826212
09/05/2015,CHEV,LL,TK,RED,K795578,IL,701 N. Sacramento,(773) 265-7605,6826189
09/05/2015,CHEV,VN,,SIL,VXY432,IN,10300 S. Doty,(773) 568-8495,2771870
09/05/2015,CHEV,VN,,WHI,E381319,IL,10300 S. Doty,(773) 568-8495,2771857
09/05/2015,CHEV,VN,TK,GRY,N213618,IL,701 N. Sacramento,(773) 265-7605,6826221
09/05/2015,CHEV,,TK,BLK,1303297,IL,10300 S. Doty,(773) 568-8495,2771821
09/05/2015,CHRY,2D,,BLU,E217654,IL,10300 S. Doty,(773) 568-8495,2771828
09/05/2015,CHRY,2D,,GRN,Y739198,IL,10300 S. Doty,(773) 568-8495,2771801
09/05/2015,CHRY,4D,,GRY,E970625,IL,701 N. Sacramento,(773) 265-7605,6826226
09/05/2015,CHRY,4D,,GRY,R82027,IL,10300 S. Doty,(773) 568-8495,2771829
09/05/2015,CHRY,4T,,WHI,E209192,IL,10300 S. Doty,(773) 568-8495,2771859
09/05/2015,CHRY,VN,TK,WHI,27117LY,IL,701 N. Sacramento,(773) 265-7605,6826165
09/05/2015,CHRY,VN,,SIL,R492519,IL,10300 S. Doty,(773) 568-8495,2771861
09/05/2015,CHRY,VN,TK,BLU,191MVJ,MN,10300 S. Doty,(773) 568-8495,2771804
09/05/2015,CHRY,VN,,PLE,Z153413,IL,10300 S. Doty,(773) 568-8495,2771893
09/05/2015,CHRY,VN,,GRY,E355634,IL,701 N. Sacramento,(773) 265-7605,6826232
09/05/2015,DODG,4D,,WHI,Z264178,IL,10300 S. Doty,(773) 568-8495,2771907
09/05/2015,DODG,LL,,MAR,24042CV,IL,701 N. Sacramento,(773) 265-7605,6826227
09/05/2015,DODG,LL,,GLD,V828748,IL,701 N. Sacramento,(773) 265-7605,6826238
09/05/2015,DODG,VN,TK,RED,,IL,10300 S. Doty,(773) 568-8495,2771885
09/05/2015,DODG,VN,TK,BLU,V705202,IL,701 N. Sacramento,(773) 265-7605,6826190
09/05/2015,DODG,VN,,RED,E758958,IL,10300 S. Doty,(773) 568-8495,2771884
09/05/2015,DODG,VN,,SIL,E699043,IL,10300 S. Doty,(773) 568-8495,2771846
09/05/2015,FORD,4D,,SIL,Z264281,IL,10300 S. Doty,(773) 568-8495,2771827
09/05/2015,FORD,4D,,BLU,487R458,IL,701 N. Sacramento,(773) 265-7605,6826219
09/05/2015,FORD,4D,,WHI,V609237,IL,10300 S. Doty,(773) 568-8495,2771856
09/05/2015,FORD,LL,TK,BLK,1663976,IL,701 N. Sacramento,(773) 265-7605,6826218
09/05/2015,FORD,LL,,WHI,N752970,IL,10300 S. Doty,(773) 568-8495,2771866
09/05/2015,FORD,LL,TK,BLK,V835887,IL,701 N. Sacramento,(773) 265-7605,6826194
09/05/2015,FORD,PK,TK,WHI,1826131,IL,10300 S. Doty,(773) 568-8495,2771891
09/05/2015,FORD,SW,,GRN,V706402,IL,10300 S. Doty,(773) 568-8495,2771890
09/05/2015,FORD,VN,TK,DBL,E442258,IL,701 N. Sacramento,(773) 265-7605,6826168
09/05/2015,FORD,VN,,MAR,E392913,IL,10300 S. Doty,(773) 568-8495,2771889
09/05/2015,GMC,LL,TK,BLK,E526327,IL,701 N. Sacramento,(773) 265-7605,6826180
09/05/2015,HOND,2D,,RED,Y801553,IL,10300 S. Doty,(773) 568-8495,2771795
09/05/2015,HOND,2D,,MAR,V758724,IL,701 N. Sacramento,(773) 265-7605,6826206
09/05/2015,HOND,4D,,TAN,V608979,IL,10300 S. Doty,(773) 568-8495,2771849
09/05/2015,HOND,LL,,WHI,E521347,IL,10300 S. Doty,(773) 568-8495,2771875
09/05/2015,HOND,VN,,,E371364,IL,400 E. Lower Wacker,(312) 744-7550,933789
09/05/2015,HOND,VN,,SIL,V507537,IL,10300 S. Doty,(773) 568-8495,2771863
09/05/2015,HYUN,LL,,WHI,KA433,IA,10300 S. Doty,(773) 568-8495,2771807
09/05/2015,INFI,4D,,BLU,775NKC,KY,701 N. Sacramento,(773) 265-7605,6826234
09/05/2015,INFI,LL,,GRY,P907238,IL,10300 S. Doty,(773) 568-8495,2771881
09/05/2015,JEEP,LL,,GRN,V519618,IL,10300 S. Doty,(773) 568-8495,2771877
09/05/2015,KAWK,MC,CYL,RED,BG485,IL,701 N. Sacramento,(773) 265-7605,6826225
09/05/2015,KIA,LL,TK,WHI,R882106,IL,10300 S. Doty,(773) 568-8495,2771814
09/05/2015,LAND,4D,,BLK,7631557,IL,10300 S. Doty,(773) 568-8495,2771887
09/05/2015,LEXS,4D,,WHI,S489505,IL,10300 S. Doty,(773) 568-8495,2771872
09/05/2015,LINC,4D,,COM,E686181,IL,701 N. Sacramento,(773) 265-7605,6826228
09/05/2015,LINC,4D,,GRY,V510910,IL,701 N. Sacramento,(773) 265-7605,6826200
09/05/2015,MERC,4D,,RED,E132085,IL,10300 S. Doty,(773) 568-8495,2771845
09/05/2015,MERC,LL,TK,BLK,E632196,IL,10300 S. Doty,(773) 568-8495,2771832
09/05/2015,MERC,LL,TK,TAN,399S819,IL,701 N. Sacramento,(773) 265-7605,6826181
09/05/2015,MERZ,4D,,WHI,V525192,IL,701 N. Sacramento,(773) 265-7605,6826211
09/05/2015,MITS,4D,,GRY,V664815,IL,10300 S. Doty,(773) 568-8495,2771798
09/05/2015,MITS,LL,,SIL,S335317,IL,10300 S. Doty,(773) 568-8495,2771834
09/05/2015,NISS,4D,,BLK,L639208,IL,10300 S. Doty,(773) 568-8495,2771899
09/05/2015,NISS,4D,,BLK,S894275,IL,701 N. Sacramento,(773) 265-7605,6826172
09/05/2015,NISS,4D,,WHI,862KTJ,OK,10300 S. Doty,(773) 568-8495,2771871
09/05/2015,NISS,4D,,BLK,S277189,IL,10300 S. Doty,(773) 568-8495,2771895
09/05/2015,NISS,4D,,GLD,334S545,IL,10300 S. Doty,(773) 568-8495,277188
09/05/2015,NISS,4D,,GRN,E398871,IL,10300 S. Doty,(773) 568-8495,2771854
09/05/2015,NISS,4D,,RED,E882369,IN,701 N. Sacramento,(773) 265-7605,6826201
09/05/2015,NISS,LL,,GRY,DL1470G,IL,10300 S. Doty,(773) 568-8495,2771808
09/05/2015,OLDS,4D,,MAR,E278825,IL,701 N. Sacramento,(773) 265-7605,6826229
09/05/2015,OLDS,VN,TK,,S388145,IL,10300 S. Doty,(773) 568-8495,2771816
09/05/2015,PLYM,VN,,WHI,Y670266,IL,701 N. Sacramento,(773) 265-7605,6826176
09/05/2015,PONT,2D,,BLK,E443246,IL,701 N. Sacramento,(773) 265-7605,6826235
09/05/2015,PONT,4D,,SIL,Z113951,IL,701 N. Sacramento,(773) 265-7605,6826196
09/05/2015,PONT,4D,,BLK,Z271388,IL,701 N. Sacramento,(773) 265-7605,6826171
09/05/2015,PONT,4D,,GRY,V613374,IL,10300 S. Doty,(773) 568-8495,2771835
09/05/2015,PONT,4D,,SIL,V600073,IL,10300 S. Doty,(773) 568-8495,2771844
09/05/2015,PONT,4D,,GRY,E8751724,IL,10300 S. Doty,(773) 568-8495,2771785
09/05/2015,PONT,4D,,SIL,R130549,IL,10300 S. Doty,(773) 568-8495,2771805
09/05/2015,PONT,4D,,BLK,E221962,IL,10300 S. Doty,(773) 568-8495,2771855
09/05/2015,PONT,4D,,GRN,9193183,IL,701 N. Sacramento,(773) 265-7605,6826231
09/05/2015,PONT,4D,,WHI,E650452,IL,701 N. Sacramento,(773) 265-7605,6826193
09/05/2015,TOYT,4D,,TAN,E880464,IL,701 N. Sacramento,(773) 265-7605,6826182
09/05/2015,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6826197
09/05/2015,TOYT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6826220
09/05/2015,TOYT,4D,,WHI,318S874,IL,701 N. Sacramento,(773) 265-7605,6826174
09/05/2015,TOYT,4D,,BLK,CONFRQ,IL,10300 S. Doty,(773) 568-8495,2771883
09/05/2015,TOYT,LL,,BLK,JCX7971,PA,701 N. Sacramento,(773) 265-7605,6826207
09/05/2015,TOYT,SW,,GRY,6919186,IL,701 N. Sacramento,(773) 265-7605,6826210
09/04/2015,AUDI,4D,,GRN,V749929,IL,701 N. Sacramento,(773) 265-7605,6826117
09/04/2015,BMW,4D,,SIL,V324447,IL,701 N. Sacramento,(773) 265-1846,1533716
09/04/2015,BMW,4D,,SIL,E387429,IL,701 N. Sacramento,(773) 265-7605,6826145
09/04/2015,BUIC,4D,,SIL,257S618,IL,701 N. Sacramento,(773) 265-7605,6826102
09/04/2015,BUIC,4D,,TAN,S106163,IL,10300 S. Doty,(773) 568-8495,2771720
09/04/2015,BUIC,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2771696
09/04/2015,BUIC,4D,,WHI,E279582,IL,10300 S. Doty,(773) 568-8495,2771718
09/04/2015,BUIC,4D,,GRY,P649382,IL,10300 S. Doty,(773) 568-8495,2771787
09/04/2015,BUIC,LL,,MAR,N932896,IL,701 N. Sacramento,(773) 265-7605,6826131
09/04/2015,CADI,4D,,SIL,E978413,IL,10300 S. Doty,(773) 568-8495,2771762
09/04/2015,CADI,4D,,TAN,N669748,IL,10300 S. Doty,(773) 568-8495,2771776
09/04/2015,CADI,4D,,GRY,S679434,IL,10300 S. Doty,(773) 568-8495,2771716
09/04/2015,CADI,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6826105
09/04/2015,CADI,4D,,WHI,V602081,IL,10300 S. Doty,(773) 568-8495,2771777
09/04/2015,CADI,4D,,BLU,S876687,IL,10300 S. Doty,(773) 785-9752,1715468
09/04/2015,CADI,4D,,BLU,V754917,IL,701 N. Sacramento,(773) 265-7605,6826143
09/04/2015,CHEV,2D,,SIL,BME7598,AZ,10300 S. Doty,(773) 568-8495,2771697
09/04/2015,CHEV,2D,,GLD,S211339,IL,10300 S. Doty,(773) 568-8495,2771688
09/04/2015,CHEV,4D,,BRO,E528360,IL,701 N. Sacramento,(773) 265-7605,6826122
09/04/2015,CHEV,4D,,RED,E812719,IL,10300 S. Doty,(773) 568-8495,2771783
09/04/2015,CHEV,4D,,GRN,S490829,IL,10300 S. Doty,(773) 568-8495,2771784
09/04/2015,CHEV,4D,,BLK,CJB4773,MI,400 E. Lower Wacker,(312) 744-7550,933780
09/04/2015,CHEV,4D,,GRY,Y729586,IL,701 N. Sacramento,(773) 265-7605,6826153
09/04/2015,CHEV,4D,,WHI,Y924739,IL,10300 S. Doty,(773) 568-8495,2771782
09/04/2015,CHEV,4D,,BLK,E964394,IL,10300 S. Doty,(773) 568-8495,2771721
09/04/2015,CHEV,4D,,RED,R785510,IL,10300 S. Doty,(773) 568-8495,2771751
09/04/2015,CHEV,4D,,BLU,E652436,IL,10300 S. Doty,(773) 568-8495,2771734
09/04/2015,CHEV,4D,,SIL,N917398,IL,10300 S. Doty,(773) 568-8495,2771731
09/04/2015,CHEV,4D,,SIL,E699409,IL,10300 S. Doty,(773) 568-8495,2771682
09/04/2015,CHEV,4D,,BLK,V606533,IL,10300 S. Doty,(773) 568-8495,2771744
09/04/2015,CHEV,4D,,BLK,S105735,IL,10300 S. Doty,(773) 568-8495,2771752
09/04/2015,CHEV,4D,,GRY,ED5962,IL,10300 S. Doty,(773) 568-8495,2771773
09/04/2015,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6826147
09/04/2015,CHEV,LL,,GRN,S626423,IL,10300 S. Doty,(773) 568-8495,2771771
09/04/2015,CHEV,LL,,GRN,R823775,IL,701 N. Sacramento,(773) 265-7605,6826146
09/04/2015,CHEV,LL,TK,BLK,E809299,IL,10300 S. Doty,(773) 568-8495,2771749
09/04/2015,CHEV,VN,,SIL,E469121,IL,10300 S. Doty,(773) 568-8495,2771764
09/04/2015,CHEV,VN,,SIL,N659920,IL,10300 S. Doty,(773) 568-8495,2771758
09/04/2015,CHEV,VN,,GRN,V330250,IL,701 N. Sacramento,(773) 265-7605,6826118
09/04/2015,CHEV,VN,,DBL,S125877,IL,701 N. Sacramento,(773) 265-7605,6826112
09/04/2015,CHEV,VN,,WHI,SMP609,IN,10300 S. Doty,(773) 568-8495,2771681
09/04/2015,CHRY,4D,,WHI,V232188,IL,10300 S. Doty,(773) 568-8495,2771739
09/04/2015,CHRY,4D,,GRY,S153851,IL,10300 S. Doty,(773) 568-8495,2771789
09/04/2015,CHRY,4D,,WHI,V313467,IL,10300 S. Doty,(773) 568-8495,2771756
09/04/2015,CHRY,LL,,BLU,R175768,IL,10300 S. Doty,(773) 568-8495,2771702
09/04/2015,CHRY,VN,,BLU,L602633,IL,701 N. Sacramento,(773) 265-7605,6826156
09/04/2015,CHRY,VN,TK,BLU,WSV705,IN,10300 S. Doty,(773) 568-8495,2771675
09/04/2015,DODG,2D,,RED,303S111,IL,10300 S. Doty,(773) 568-8495,2771680
09/04/2015,DODG,4D,,TAN,E702122,IL,10300 S. Doty,(773) 568-8495,2771779
09/04/2015,DODG,4D,,BLK,L927066,IL,10300 S. Doty,(773) 568-8495,2771755
09/04/2015,DODG,4D,,GRN,S722884,IL,10300 S. Doty,(773) 568-8495,2771748
09/04/2015,DODG,4D,,WHI,H689560,IL,10300 S. Doty,(773) 568-8495,2771695
09/04/2015,DODG,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6826159
09/04/2015,DODG,4D,,BLK,V377654,IL,10300 S. Doty,(773) 568-8495,2771738
09/04/2015,DODG,4D,,BLK,319S688,IL,10300 S. Doty,(773) 568-8495,2771735
09/04/2015,DODG,VN,,BLU,,,701 N. Sacramento,(773) 265-7605,6826097
09/04/2015,DODG,VN,TK,WHI,S381599,IL,10300 S. Doty,(773) 568-8495,2771689
09/04/2015,DODG,VN,,RED,Y719839,IL,10300 S. Doty,(773) 568-8495,2771747
09/04/2015,DODG,VN,,RED,S905640,IL,10300 S. Doty,(773) 568-8495,2771727
09/04/2015,FORD,4D,,WHI,X193077,IL,701 N. Sacramento,(773) 265-7605,6826126
09/04/2015,FORD,4D,,BLK,E536325,IL,10300 S. Doty,(773) 568-8495,2771732
09/04/2015,FORD,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,6826135
09/04/2015,FORD,LL,,TAN,5889105,IL,10300 S. Doty,(773) 568-8495,2771677
09/04/2015,FORD,PK,,BRO,1722911,IL,701 N. Sacramento,(773) 265-7605,6826154
09/04/2015,FORD,SW,TK,BRO,E989845,IL,701 N. Sacramento,(773) 265-7605,6826100
09/04/2015,FORD,VN,TK,BLU,371S486,IL,10300 S. Doty,(773) 568-8495,2771780
09/04/2015,FORD,VN,TK,WHI,V508065,IL,701 N. Sacramento,(773) 265-1846,2771715
09/04/2015,GMC,LL,,GRY,,,701 N. Sacramento,(773) 265-7605,6826139
09/04/2015,GMC,LL,,GLD,E393794,IL,10300 S. Doty,(773) 568-8495,2771729
09/04/2015,GMC,VN,,GRN,V510754,IL,10300 S. Doty,(773) 568-8495,2771763
09/04/2015,HOND,4D,,WHI,S128943,IL,701 N. Sacramento,(773) 265-7605,6826137
09/04/2015,HOND,4D,,GRN,E993265,IL,701 N. Sacramento,(773) 265-7605,6826140
09/04/2015,HOND,LL,,WHI,S947681,IL,701 N. Sacramento,(773) 265-7605,6826134
09/04/2015,HOND,LL,,SIL,K775428,IL,701 N. Sacramento,(773) 265-7605,6826151
09/04/2015,HOND,VN,,GRN,S883692,IL,10300 S. Doty,(773) 785-9752,1715469
09/04/2015,HYUN,4D,,SIL,V453271,IL,10300 S. Doty,(773) 568-8495,2771775
09/04/2015,HYUN,4D,,BLU,5VWU744,CA,10300 S. Doty,(773) 568-8495,2771792
09/04/2015,HYUN,LL,,GRY,BWFE27,IL,701 N. Sacramento,(773) 265-7605,6826114
09/04/2015,ISU,LL,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6826152
09/04/2015,JEEP,LL,TK,BLK,768XRD,WI,10300 S. Doty,(773) 568-8495,2771778
09/04/2015,KAWK,MC,,RED,DP7089,IL,10300 S. Doty,(773) 568-8495,2771745
09/04/2015,KIA,4D,,RED,V816554,IL,10300 S. Doty,(773) 568-8495,2771704
09/04/2015,KIA,4D,,GRY,E691951,IL,701 N. Sacramento,(773) 265-7605,6826127
09/04/2015,KIA,4D,,SIL,255LGZ,FL,10300 S. Doty,(773) 785-9752,1715471
09/04/2015,LINC,4D,,WHI,E399117,IL,10300 S. Doty,(773) 568-8495,2771761
09/04/2015,LINC,4D,,GRY,E350498,IL,701 N. Sacramento,(773) 265-7605,6826148
09/04/2015,LINC,4D,,GRN,V521021,IL,10300 S. Doty,(773) 568-8495,2771754
09/04/2015,LINC,,,BLK,37263V,IL,701 N. Sacramento,(773) 265-7605,6826133
09/04/2015,MAZD,4D,,SIL,E147029,IL,10300 S. Doty,(773) 568-8495,2771685
09/04/2015,MERC,4D,,GRN,133491,IL,10300 S. Doty,(773) 568-8495,2771692
09/04/2015,MERZ,4D,,BLK,N916631,IL,10300 S. Doty,(773) 568-8495,2771765
09/04/2015,MITS,4D,,WHI,V526143,IL,10300 S. Doty,(773) 568-8495,2771722
09/04/2015,NISS,4D,,RED,GLQ2138,OH,701 N. Sacramento,(773) 265-7605,6826157
09/04/2015,NISS,4D,,GRY,L294565,IL,10300 S. Doty,(773) 568-8495,2771768
09/04/2015,NISS,4D,,GRY,BHD6761,NC,10300 S. Doty,(773) 568-8495,2771701
09/04/2015,NISS,4D,,GRY,V775294,IL,400 E. Lower Wacker,(312) 744-7550,933774
09/04/2015,NISS,4D,,BLK,S636441,IL,701 N. Sacramento,(773) 265-7605,6826110
09/04/2015,NISS,4D,,MAR,S389676,IL,10300 S. Doty,(773) 568-8495,2771786
09/04/2015,NISS,4D,,GRY,V742343,IL,701 N. Sacramento,(773) 265-7605,6826130
